resid,lipid_type,mean_heads,mean_tails,std_heads,std_tails,ratio_heads_tails,ratio_std_heads_tails,corr_heads_tails,min_heads,max_heads,range_heads,min_tails,max_tails,range_tails,target
246,DPSM,1.6295419115744354e-05,1.5503629747199094e-05,1.83454732249449e-05,2.4108167148655075e-05,1.0510712253489094,0.7609650751060244,0.7419964812441141,0.0,0.00012145261500075097,0.00012145261500075097,0.0,0.00022201652223665885,0.00022201652223665885,1
248,DPSM,2.0036904616714127e-05,1.8460688579198813e-05,2.3497141534912712e-05,2.8509943735344396e-05,1.0853822992979454,0.8241735498685954,0.8398468289770198,0.0,0.00016103157015361368,0.00016103157015361368,0.0,0.00021546652453862669,0.00021546652453862669,1
250,DPSM,1.2962594238046997e-05,1.3149218987817418e-05,1.5254128357041918e-05,1.9591549122847886e-05,0.9858071608706703,0.7786075649960922,0.6613394099865374,0.0,9.619147644691166e-05,9.619147644691166e-05,0.0,0.0002021270853039257,0.0002021270853039257,1
253,DPSM,1.8583011242879808e-05,1.6947228200426795e-05,2.1558227476006543e-05,2.5104822604839957e-05,1.096522158261362,0.858728532574866,0.8206397222839115,0.0,0.00015161032893853653,0.00015161032893853653,0.0,0.00019065026059729794,0.00019065026059729794,1
256,DPSM,1.7841740946318207e-05,1.748609162625227e-05,2.0505000959968986e-05,2.5348738543367134e-05,1.0203389829853113,0.8089160304718366,0.7987255859158987,0.0,0.0001366072234706575,0.0001366072234706575,0.0,0.00018988294432357512,0.00018988294432357512,1
268,DPSM,1.214464916165074e-05,1.1139681842031064e-05,1.406144345997384e-05,1.80384998087197e-05,1.0902150827887958,0.7795239964011101,0.5583334032716104,0.0,7.9734084595756e-05,7.9734084595756e-05,0.0,0.00023194180840727848,0.00023194180840727848,1
269,DPSM,1.6036377120332338e-05,1.555711730421439e-05,1.9531862419996e-05,2.1233998106798215e-05,1.0308064666959937,0.9198391335328759,0.7761288783677001,0.0,0.00012935167058160063,0.00012935167058160063,0.0,0.00015608687626213918,0.00015608687626213918,1
270,DPSM,1.6199113198847416e-05,1.4942768314170503e-05,1.9238366017979588e-05,2.0697167256104432e-05,1.084077117322732,0.9295168647924713,0.7584933414708951,0.0,0.00014431869311831835,0.00014431869311831835,0.0,0.00017949530447704758,0.00017949530447704758,1
276,DPSM,9.864682203728656e-06,8.340914844898138e-06,1.2175203937726349e-05,1.6788212260176947e-05,1.1826858788472772,0.7252233739388058,0.48784684105611054,0.0,6.971048115176082e-05,6.971048115176082e-05,0.0,0.0002463045184849387,0.0002463045184849387,1
277,DPSM,1.4542538946831266e-05,1.1529663214963707e-05,1.6525154610151527e-05,1.7909167952541676e-05,1.2613151551519142,0.9227203996267326,0.6166363847420527,0.0,9.868803258195261e-05,9.868803258195261e-05,0.0,0.00022737654475603214,0.00022737654475603214,1
278,DPSM,1.8999586919448804e-05,1.9641158778534158e-05,2.164609996414236e-05,3.194545549334904e-05,0.9673353356428986,0.6775955963016093,0.7940216166602425,0.0,0.00014058378547000813,0.00014058378547000813,0.0,0.00022742527607068924,0.00022742527607068924,1
279,DPSM,1.2226478750396741e-05,8.804141342839065e-06,1.4241370599374119e-05,1.6383408814307557e-05,1.3887190441736,0.869255645194985,0.48780872731556363,0.0,8.943994142383774e-05,8.943994142383774e-05,0.0,0.00025741005504924486,0.00025741005504924486,1
283,DPSM,1.565133527755854e-05,1.3930777849474993e-05,1.780664950579484e-05,2.35615757448446e-05,1.1235076351568114,0.7557495177159801,0.7078331630179283,0.0,0.00013012623148328685,0.00013012623148328685,0.0,0.00025459881412938026,0.00025459881412938026,1
285,DPSM,1.6195862110232605e-05,1.5302937707723885e-05,2.118780225966556e-05,2.748291759700701e-05,1.0583498684738182,0.7709444306587372,0.8207963009012467,0.0,0.00016954770537522642,0.00016954770537522642,0.0,0.00023800582212420387,0.00023800582212420387,1
286,DPSM,1.529691563195108e-05,1.4277809967231754e-05,1.7448069903340955e-05,2.069202271050989e-05,1.0713768895270508,0.8432268873588049,0.6927912371741894,0.0,0.0001149605450219188,0.0001149605450219188,0.0,0.00020795691553644838,0.00020795691553644838,1
291,DPSM,1.673953023870611e-05,1.404045546816596e-05,1.9122608167439248e-05,2.1549784377099005e-05,1.1922355565073928,0.8873688865193881,0.718171645612228,0.0,0.00012310580133049088,0.00012310580133049088,0.0,0.0002236716011130234,0.0002236716011130234,1
292,DPSM,2.093426474821148e-05,1.803942737252252e-05,2.4329712394545075e-05,2.5963607004377194e-05,1.160472797495687,0.9370698143152197,0.7966689146707548,0.0,0.0001642445230167479,0.0001642445230167479,0.0,0.00021469782041607394,0.00021469782041607394,1
298,DPSM,1.4099275589007883e-05,9.219783279564244e-06,1.6081297310406936e-05,1.6687838909581123e-05,1.5292415408786333,0.9636536760415425,0.5253378994660934,0.0,9.91437954158376e-05,9.91437954158376e-05,0.0,0.0002604604447392642,0.0002604604447392642,1
300,DPSM,1.4988275520565253e-05,1.3721000073973676e-05,1.7371573484265708e-05,2.1470420111384695e-05,1.0923602827606842,0.8090933197461948,0.6616876289368235,0.0,0.00012727681019076328,0.00012727681019076328,0.0,0.00021343884937925764,0.00021343884937925764,1
304,DPSM,1.3928433510708345e-05,1.4201712643153926e-05,1.562250630891325e-05,2.3968036417711367e-05,0.9807573115079667,0.6518058482825434,0.6405280909103848,0.0,9.249153813107695e-05,9.249153813107695e-05,0.0,0.000279465080409046,0.000279465080409046,1
307,DPSM,1.727250640819023e-05,1.5251184397604365e-05,2.234004879445715e-05,2.7365899468647323e-05,1.1325354121941749,0.8163462275395621,0.8167354063364389,0.0,0.0001791529346365457,0.0001791529346365457,0.0,0.00026523480913987033,0.00026523480913987033,1
312,DPSM,1.3142741072987629e-05,1.1470852816689706e-05,1.5506475567608043e-05,2.0312066839147127e-05,1.1457509989026606,0.763411999891742,0.6120293472240965,0.0,9.86715781381962e-05,9.86715781381962e-05,0.0,0.00025802644947435846,0.00025802644947435846,1
313,DPSM,1.9820622375777102e-05,2.0363075363177702e-05,2.3734100018341913e-05,3.3564912979925234e-05,0.9733609497717859,0.7071104290524152,0.8381790089864578,0.0,0.00020214710525138203,0.00020214710525138203,0.0,0.000272631976444465,0.000272631976444465,1
314,DPSM,1.2496888273446592e-05,8.944779572444697e-06,1.4799043976744403e-05,1.729911014021562e-05,1.3971152863223737,0.8554800713327294,0.4977659083145938,0.0,9.919702594280185e-05,9.919702594280185e-05,0.0,0.0002948450353541904,0.0002948450353541904,1
316,DPSM,1.4458338868562816e-05,1.325054589582252e-05,1.6418430975317914e-05,2.0839352228682735e-05,1.0911504312528795,0.7878570694112084,0.6537141378716324,0.0,9.949427836591348e-05,9.949427836591348e-05,0.0,0.0002381464967166397,0.0002381464967166397,1
327,DPSM,1.8089226451796827e-05,1.6215166120342864e-05,2.0674015051671924e-05,2.600858384593568e-05,1.1155745379076225,0.7948919931256703,0.750927877503038,0.0,0.0001417446450085803,0.0001417446450085803,0.0,0.00026953185819560816,0.00026953185819560816,1
329,DPSM,1.903321039507211e-05,1.7203514998304955e-05,2.213331139463848e-05,2.7776152867211724e-05,1.1063559044153148,0.7968458231220956,0.7798140187764578,0.0,0.000147186924802347,0.000147186924802347,0.0,0.00020938211883574987,0.00020938211883574987,1
338,DPSM,1.569062678210331e-05,1.5190965124898545e-05,1.7717950264813157e-05,2.1781096351021898e-05,1.0328920284587977,0.8134553917430281,0.7284210404537332,0.0,0.00012121690121358785,0.00012121690121358785,0.0,0.00017271730905357965,0.00017271730905357965,1
339,DPSM,1.8150923604096382e-05,1.7944884661223312e-05,2.100884466997652e-05,2.7026496770759818e-05,1.0114817646790617,0.7773425038463052,0.784435107438287,0.0,0.0001478064150281813,0.0001478064150281813,0.0,0.00021884663591181794,0.00021884663591181794,1
345,DPSM,2.026027288802483e-05,1.756068280842977e-05,2.4475741109338183e-05,2.4383867054579735e-05,1.1537292205004215,1.0037678213448589,0.7971035556006623,0.0,0.00017048570622298163,0.00017048570622298163,0.0,0.00018486217572093985,0.00018486217572093985,1
349,DPSM,2.0994870356055425e-05,2.208202429669334e-05,2.495999459160746e-05,3.283764020672506e-05,0.9507674692305854,0.7601031753340095,0.8251376279071471,0.0,0.0001650495551132149,0.0001650495551132149,0.0,0.000213950933510219,0.000213950933510219,1
354,DPSM,2.0850290391742017e-05,2.1021385482511276e-05,2.510275380161865e-05,3.506397844492327e-05,0.9918609032258315,0.7159128802525587,0.8470222811851127,0.0,0.00019983671263504765,0.00019983671263504765,0.0,0.00026042905838138237,0.00026042905838138237,1
357,DPSM,1.9598199200579383e-05,1.6421343966883284e-05,2.2422206379513193e-05,2.4370629587543648e-05,1.1934589056841403,0.9200503540119318,0.7543911643529927,0.0,0.00014895420239209267,0.00014895420239209267,0.0,0.0002202738493776584,0.0002202738493776584,1
361,DPSM,1.8466929116984578e-05,1.6429583943310842e-05,2.1016348060238966e-05,2.6669883155941995e-05,1.1240046723461443,0.7880180028294037,0.7610836008902081,0.0,0.00013600703649949773,0.00013600703649949773,0.0,0.00021100516163112193,0.00021100516163112193,1
368,DPSM,1.531224438252992e-05,1.2200940141718802e-05,1.7565008493655403e-05,2.0822001012898896e-05,1.2550052868608546,0.8435792738063053,0.6590977900772036,0.0,0.00012198228576769683,0.00012198228576769683,0.0,0.0003071536337121295,0.0003071536337121295,1
370,DPSM,2.0332815220262706e-05,1.8436687307891584e-05,2.334131991927979e-05,2.579627522824118e-05,1.1028453691656153,0.9048329540896757,0.7764297109882304,0.0,0.00015026875009618978,0.00015026875009618978,0.0,0.00021132239322489634,0.00021132239322489634,1
376,DPSM,1.576972759532823e-05,1.3326620967672653e-05,1.818562394453735e-05,2.012059313889044e-05,1.1833252880517873,0.9038314039255109,0.6791049865186938,0.0,0.00011322240012597351,0.00011322240012597351,0.0,0.00022160375888393533,0.00022160375888393533,1
377,DPSM,1.870133600810311e-05,1.8146354901964745e-05,2.16234396975205e-05,2.565287438081164e-05,1.030583613576205,0.8429246320129662,0.7937153428020304,0.0,0.00014716657132038394,0.00014716657132038394,0.0,0.00020575030179426033,0.00020575030179426033,1
378,DPSM,2.097073354570389e-05,1.7695595014440062e-05,2.4456222434318087e-05,2.700253964993571e-05,1.1850821364634097,0.9057008248620908,0.790882814766305,0.0,0.0001634470437059179,0.0001634470437059179,0.0,0.0002233269607415087,0.0002233269607415087,1
379,DPSM,1.4484333286044395e-05,1.7475742617801147e-05,1.75411170863325e-05,2.8217173226622233e-05,0.8288250521205525,0.6216468582963113,0.7836507731597512,0.0,0.00012470430517148322,0.00012470430517148322,0.0,0.0002077148318003431,0.0002077148318003431,1
384,DPSM,1.9800297122442264e-05,1.7800618995678454e-05,2.30893766854761e-05,2.8114558204756126e-05,1.1123375612527453,0.8212605198103409,0.7701944206023225,0.0,0.000157137788847754,0.000157137788847754,0.0,0.00021083019456560385,0.00021083019456560385,1
387,DPSM,1.6430329166584605e-05,1.5202114577607553e-05,1.9117838129050537e-05,2.3398470339328698e-05,1.0807923517946767,0.8170550404278705,0.7594192356791972,0.0,0.0001251271238333782,0.0001251271238333782,0.0,0.00020691465278886394,0.00020691465278886394,1
388,DPSM,1.9247597161460824e-05,1.6835563520198926e-05,2.263685932172456e-05,2.4671548495317797e-05,1.1432701458652095,0.9175289230840382,0.7592570117140587,0.0,0.00015773953305658656,0.00015773953305658656,0.0,0.0002259493908648412,0.0002259493908648412,1
392,DPSM,1.9640869045187905e-05,1.8911892017919828e-05,2.2546733880220775e-05,2.8904224566276138e-05,1.0385459596838509,0.780049775371835,0.7932945567801013,0.0,0.00014764374140808763,0.00014764374140808763,0.0,0.00023540469163090794,0.00023540469163090794,1
395,DPSM,2.1289874798212516e-05,2.248054603414055e-05,2.4954616208597388e-05,3.723348688672498e-05,0.9470354841862028,0.6702196945592696,0.838865193938959,0.0,0.00016813957265110195,0.00016813957265110195,0.0,0.0002829680827678213,0.0002829680827678213,1
397,DPSM,2.0463562108070363e-05,1.788947869914019e-05,2.422769734524743e-05,2.7316596188270407e-05,1.143888117268274,0.8869222643357985,0.8270195076611807,0.0,0.00016664423680513003,0.00016664423680513003,0.0,0.0002008949415528013,0.0002008949415528013,1
398,DPSM,2.034116877442217e-05,1.6827814270730155e-05,2.366607725475494e-05,2.4142533400043722e-05,1.2087825814552189,0.9802648654391872,0.7812749007837685,0.0,0.00016424452301674425,0.00016424452301674425,0.0,0.00020423568985978,0.00020423568985978,1
404,DPSM,1.3469278288605497e-05,1.0798858128884461e-05,1.546424633400074e-05,1.7783613444337332e-05,1.247287271288274,0.8695784117442608,0.6211711101892781,0.0,9.582004556343986e-05,9.582004556343986e-05,0.0,0.00022318378734186603,0.00022318378734186603,1
405,DPSM,1.9674287130634947e-05,1.6027803318140765e-05,2.2458832529399905e-05,2.31332498196398e-05,1.2275098926605232,0.9708464095836926,0.7525411622249014,0.0,0.0001417446450085803,0.0001417446450085803,0.0,0.00023332153151543427,0.00023332153151543427,1
406,DPSM,1.803895511791522e-05,2.0235646562881436e-05,2.0654609364129596e-05,2.8984112506817023e-05,0.8914444646905605,0.7126183131973305,0.8197108610667774,0.0,0.0001480665481331163,0.0001480665481331163,0.0,0.0001986767800739875,0.0001986767800739875,1
409,DPSM,1.538774428350353e-05,1.1359634831465734e-05,1.75978915613795e-05,1.7833533307011064e-05,1.3545984982615897,0.986786592338439,0.6134022773673337,0.0,0.0001208144808728963,0.0001208144808728963,0.0,0.000236767935230581,0.000236767935230581,1
411,DPSM,2.1347902917397192e-05,1.7406865485904254e-05,2.545184020706561e-05,2.687639406925557e-05,1.226407071088377,0.9469960940995601,0.8281015475513672,0.0,0.0001859481415873608,0.0001859481415873608,0.0,0.00020789475493843666,0.00020789475493843666,1
413,DPSM,1.854899215543672e-05,1.6741744904171648e-05,2.1544015920394634e-05,2.6401415925705444e-05,1.1079485598191587,0.8160174431939669,0.7295897661511966,0.0,0.00015578203254784686,0.00015578203254784686,0.0,0.00023265024690105043,0.00023265024690105043,1
415,DPSM,1.9703025170851973e-05,1.9205198504263462e-05,2.376746665012872e-05,2.6521134760862956e-05,1.0259214538437598,0.8961708035661504,0.7889487725118703,0.0,0.0002048381779872645,0.0002048381779872645,0.0,0.00019618250157488225,0.00019618250157488225,1
419,DPSM,1.8626139090499187e-05,1.6079317407876078e-05,2.1549242297459775e-05,2.375741067059947e-05,1.1583911566653697,0.9070534914870849,0.7749615067118854,0.0,0.00014666308430114034,0.00014666308430114034,0.0,0.0002170571371239429,0.0002170571371239429,1
420,DPSM,2.069932688533579e-05,2.135632956892266e-05,2.357684367034953e-05,3.286025243059186e-05,0.9692361610422547,0.7174882092019547,0.8344725402190245,0.0,0.00016819270866618897,0.00016819270866618897,0.0,0.0002537008811075994,0.0002537008811075994,1
423,DPSM,1.884735500727392e-05,1.6340725923342026e-05,2.1474192489097146e-05,2.3771582845737036e-05,1.1533976578330147,0.9033556001908437,0.7515529194703132,0.0,0.00014653217975867984,0.00014653217975867984,0.0,0.00024065030420263234,0.00024065030420263234,1
425,DPSM,2.2966416984920612e-05,2.6822825524424415e-05,2.8886365978863908e-05,4.715595066805777e-05,0.8562266105786572,0.6125709601785377,0.8703021184675912,0.0,0.0002274154934078048,0.0002274154934078048,0.0,0.0003463771127512188,0.0003463771127512188,1
428,DPSM,1.8702376162599138e-05,1.9195001456008587e-05,2.1488133000065898e-05,3.0229746494619603e-05,0.9743357511830121,0.7108274296607294,0.805773274658912,0.0,0.00015082069180864498,0.00015082069180864498,0.0,0.0002201754438792194,0.0002201754438792194,1
431,DPSM,1.91121565628918e-05,1.7776345703045397e-05,2.1754457392223633e-05,2.5084181527348324e-05,1.075145414145358,0.8672580115283243,0.7953790168329689,0.0,0.0001473438866905565,0.0001473438866905565,0.0,0.00018655859853878562,0.00018655859853878562,1
432,DPSM,2.342376576770559e-05,2.3781273866290968e-05,2.797170242772715e-05,3.975232221001956e-05,0.9849668230307825,0.7036495196418209,0.8567299564807023,0.0,0.00019346109682261172,0.00019346109682261172,0.0,0.0003023604101673275,0.0003023604101673275,1
439,DPSM,2.036784030826166e-05,2.0239860786483203e-05,2.419469095467597e-05,3.157172637705543e-05,1.0063231423935448,0.7663404485938825,0.8180725151317169,0.0,0.00017001400525779788,0.00017001400525779788,0.0,0.00021337417791402055,0.00021337417791402055,1
442,DPSM,1.4569266324788927e-05,1.6380391593289146e-05,1.696202702459645e-05,2.3131101444274905e-05,0.889433335083258,0.7332995821863321,0.7594709623135799,0.0,0.00011322240012597351,0.00011322240012597351,0.0,0.0001853378670883156,0.0001853378670883156,1
449,DPSM,1.3276771977049149e-05,1.1399880567472594e-05,1.5161965445545685e-05,1.9470212339725442e-05,1.1646413222022616,0.7787262501811776,0.6040207038273399,0.0,9.361004104352702e-05,9.361004104352702e-05,0.0,0.0002710687700078984,0.0002710687700078984,1
450,DPSM,1.9840948417584698e-05,1.3263520481786703e-05,2.311443694248996e-05,1.9296653228464006e-05,1.4959036286655594,1.1978469358818367,0.7036165355896099,0.0,0.00017422168220797767,0.00017422168220797767,0.0,0.00023212402481886154,0.00023212402481886154,1
451,DPSM,1.3798439155638613e-05,1.4941381391713509e-05,1.646674231761731e-05,2.2615814262595033e-05,0.923504915234359,0.7281074263530782,0.7306673803394108,0.0,0.00010739064966479432,0.00010739064966479432,0.0,0.00019994192762496434,0.00019994192762496434,1
452,DPSM,1.5290811853225605e-05,1.4653770760492709e-05,1.850866338752937e-05,2.2167202514477904e-05,1.0434728441672085,0.834957111770912,0.7310666456028746,0.0,0.00013451165812088458,0.00013451165812088458,0.0,0.00021933869882034474,0.00021933869882034474,1
454,DPSM,2.0675494449170715e-05,2.0238372300518544e-05,2.4595861174467875e-05,3.185195118818812e-05,1.0215986810678925,0.7721932332857815,0.8541904690609803,0.0,0.00017040339837096706,0.00017040339837096706,0.0,0.00023011723781323436,0.00023011723781323436,1
457,DPSM,1.7782732965718634e-05,1.2257018205161902e-05,2.0110082572696092e-05,2.0016495597040985e-05,1.4508204742838384,1.0046754925307175,0.6347968646912016,0.0,0.0001239654277249072,0.0001239654277249072,0.0,0.0002878895563068763,0.0002878895563068763,1
462,DPSM,2.2366976574344827e-05,2.088009935256087e-05,2.6548065464192905e-05,3.5731879541763776e-05,1.0712102560757977,0.7429798209512954,0.8432011558307455,0.0,0.0001953485072596022,0.0001953485072596022,0.0,0.0002675018165139514,0.0002675018165139514,1
463,DPSM,2.019948949260797e-05,1.8531141139007114e-05,2.334980191040708e-05,2.6950816694780466e-05,1.0900294450884662,0.8663856897119265,0.8076784200380368,0.0,0.00015530026192684554,0.00015530026192684554,0.0,0.00020168422246541237,0.00020168422246541237,1
464,DPSM,1.6894766525327303e-05,1.4975105031032358e-05,1.8986188223481354e-05,2.2608609761310408e-05,1.1281901856659369,0.8397769002131206,0.7102459562475483,0.0,0.00012081448087289361,0.00012081448087289361,0.0,0.0002395250582026984,0.0002395250582026984,1
466,DPSM,1.684603076255992e-05,1.8025858323101664e-05,2.0196771572271607e-05,2.8841833766272844e-05,0.9345480509502454,0.7002596206587035,0.8097737377324447,0.0,0.0001521177941780263,0.0001521177941780263,0.0,0.00021798161978603747,0.00021798161978603747,1
470,DPSM,1.7077393582022404e-05,1.404089031022718e-05,1.976064239459512e-05,2.1145567071835017e-05,1.2162614481493015,0.9345052004264025,0.7383825001855407,0.0,0.00012518251281533552,0.00012518251281533552,0.0,0.00017681635566037913,0.00017681635566037913,1
476,DPSM,1.67525306968705e-05,1.2262099284954868e-05,1.9062476649739567e-05,1.9683210172571876e-05,1.3662041309211401,0.96846380659506,0.6511837978344182,0.0,0.00012937254691415347,0.00012937254691415347,0.0,0.0002629606034656962,0.0002629606034656962,1
479,DPSM,2.038430306320749e-05,2.1392268171407604e-05,2.4371604706211046e-05,3.3000416653130294e-05,0.9528818028960886,0.7385241514488348,0.8413709689920191,0.0,0.00017285734043860865,0.00017285734043860865,0.0,0.00023138023033690227,0.00023138023033690227,1
482,DPSM,1.721431888254712e-05,1.8595564742971175e-05,2.059966505094313e-05,3.0699949947965205e-05,0.9257217578752942,0.6709999555653503,0.8124497638723407,0.0,0.00016033434906547996,0.00016033434906547996,0.0,0.00021657023193265908,0.00021657023193265908,1
486,DPSM,1.9642133063039526e-05,1.7638119057288835e-05,2.3706093875814284e-05,2.8191111642224157e-05,1.1136183512108988,0.8409066721692418,0.8293761513832681,0.0,0.0001634070014707219,0.0001634070014707219,0.0,0.00024503189237438895,0.00024503189237438895,1
488,DPSM,1.9740357341790395e-05,1.9265456865846193e-05,2.2823765817795356e-05,2.930186767694113e-05,1.0246503614864233,0.7789184658613532,0.8193008769279462,0.0,0.0001579274259776387,0.0001579274259776387,0.0,0.00020290865298764875,0.00020290865298764875,1
490,DPSM,2.0526397222618286e-05,2.0338658632767185e-05,2.5210804231145524e-05,3.4836784690097774e-05,1.0092306279013228,0.7236834413800421,0.8526887402389484,0.0,0.00018319581413406497,0.00018319581413406497,0.0,0.0002619251054831836,0.0002619251054831836,1
491,DPSM,1.4503218023631424e-05,9.942028573144685e-06,1.6181252702082207e-05,1.799564909661273e-05,1.4587785497627095,0.8991758294024503,0.5550242754269361,0.0,0.00010050112852558448,0.00010050112852558448,0.0,0.00028230966496611587,0.00028230966496611587,1
492,DPSM,1.94428961342393e-05,1.7250195555889616e-05,2.257950696267888e-05,2.8118832358883083e-05,1.1271116359953988,0.803003007895018,0.8158431195987986,0.0,0.0001650492828925345,0.0001650492828925345,0.0,0.0002650775519205182,0.0002650775519205182,1
497,DPSM,1.5792502828514795e-05,1.1408891243126232e-05,1.7923895929394978e-05,1.8811819591525063e-05,1.384227659986649,0.9527996928840363,0.6219252103563573,0.0,0.00012269717792334853,0.00012269717792334853,0.0,0.0002809406140980678,0.0002809406140980678,1
500,DPSM,1.772814993581074e-05,1.545346416148979e-05,2.0383718731775306e-05,2.2961881205396947e-05,1.147195848811006,0.8877198932195646,0.7236503051222957,0.0,0.0001449978113842434,0.0001449978113842434,0.0,0.00021523268240041253,0.00021523268240041253,1
501,DPSM,1.8082674687810087e-05,1.671716479258978e-05,2.0474454255343147e-05,2.4610899547055967e-05,1.0816831030956635,0.8319262860016982,0.7589053352060785,0.0,0.0001350279492108841,0.0001350279492108841,0.0,0.00021216742360392971,0.00021216742360392971,1
503,DPSM,1.840159080568221e-05,1.600629841098878e-05,2.0829622678315566e-05,2.3422980538434417e-05,1.1496468660767312,0.8892814748377795,0.74920317281551,0.0,0.00013897613486032516,0.00013897613486032516,0.0,0.00021330315794165655,0.00021330315794165655,1
505,DPSM,1.6322925885378147e-05,1.527568553576591e-05,1.8552057164303552e-05,2.2126523880660587e-05,1.0685560295909646,0.838453308995307,0.7312701785241307,0.0,0.0001313834800250471,0.0001313834800250471,0.0,0.00020109122386013182,0.00020109122386013182,1
509,DPSM,1.92030330073007e-05,1.8533895157123238e-05,2.279691958603497e-05,2.9163895550302754e-05,1.0361034658124895,0.7816829389857801,0.8304760371221198,0.0,0.0001642445230167479,0.0001642445230167479,0.0,0.00022815192594271414,0.00022815192594271414,1
511,DPSM,1.9387256658750286e-05,1.5772517279390506e-05,2.25037376987481e-05,2.3240683228210255e-05,1.22917961130295,0.9682907114982047,0.7656152443001567,0.0,0.00015286099079710451,0.00015286099079710451,0.0,0.00021026291833001182,0.00021026291833001182,1
512,DPSM,2.0306502043334414e-05,1.6795376089321304e-05,2.3486513184713412e-05,2.5121387853993062e-05,1.2090531307748162,0.9349210052095197,0.7626832922310385,0.0,0.00015093459312401583,0.00015093459312401583,0.0,0.00022466722549943895,0.00022466722549943895,1
